id	content	trian
1180	如图，△EFG≌△NMH，在△EFG中，FG是最长的边，在△NMH中，MH是最长的边，∠F和∠M是对应角，且EF=2.4cm，FH=1.9cm，HM=3.5cm．（1）写出对应相等的边及对应相等的角；（2）求线段NM及线段HG的长度．	1
1181	（2019春?富阳区期末）如图1，在平行四边形ABCD中，（AB＞BC）AE⊥BC，垂足为E，DF⊥BC所在直线，垂足为F．（1）求证：BE=CF；（2）如图2，作∠ADC的平分线交边AB于点M，与AE交于点N，且AE=AD，求证：CD=CF+AN．	1
1182	（2017秋?正定县期末）在矩形ABCD中，AB=12cm，BC=6cm，点P沿AB边从点A开始向点B以2cm/秒的速度移动，点Q沿DA边从点D开始向点A以1cm/秒的速度移动，如果P、Q同时出发，用t（秒）表示运动时间（0≤t≤6），那么当t为何值时，△APQ与△ABD相似？说明理由．	1
1183	（2017春?丰县校级月考）已知：如图，在矩形ABCD中，点E在边AB上，点F在边BC上，且BE=CF，EF⊥DF，求证：BF=CD．	1
1184	（2018秋?肇庆期中）已知：如图，AB∥DE，AB=DE，AC=DF．求证：△ABF≌△DEC．	1
1185	已知：如图，AB=AC，AD=AE．求证：△ABE≌△ACD．	1
1186	（2018春?郾城区期中）如图所示，四边形ABCD是菱形，AD边长为5cm，对角线AC、BD相交于点O，且AC：BD=4：3，DH⊥AB于H．（1）求对角线AC、BD的长．（2）求DH的长．	0
1187	（2018春?潮安区期末）已知：如图，在菱形ABCD中，点E、F分别为边CD、AD的中点，连接AE，CF，求证：△ADE≌△CDF．	1
1188	（2018春?黄岛区期末）七巧板是我们祖先的一项卓越创造，用它可以拼出多种图形，请你根据下列要求拼图：（画出示意图并标明每块板的标号，在拼图时应注意：相邻的两块板之间无空隙、无重叠）（1）用七巧板中标号为①②③的三块板拼成一个等腰直角三角形；（2）选择七巧板中的三块板拼成一个正方形．	1
1189	如图，△ABC∽△DAC，且∠B=∠DAC，AC=4，CD=2，求BC．	1
1190	若∠1=∠2=55°，直线a、b平行吗？为什么？	0
1191	如图，在△ABC中，∠B=50°，∠C=70°，∠CED=60°，求证：DE∥AB．	0
1192	（2016秋?东明县期末）已知：如图，∠C=∠1，∠2和∠D互余，BE⊥FD于点G．求证：AB∥CD．	0
1193	（2017秋?莒县月考）如图，已知△ABC∽△DEC，∠D=45°，∠ACB=60°，AC=3cm，BC=4cm，CE=6cm．求：（1）∠B的度数；（2）AD的长．	1
1194	（2019春?平阴县期末）如图，已知在△ABC中，AB=AC，BC=12厘米，点D为AB上一点且BD=8厘米，点P在线段BC上以2厘米/秒的速度由B点向C点运动，设运动时间为t，同时，点Q在线段CA上由C点向A点运动．（1）用含t的式子表示PC的长为（12-2t）cm；（2）若点Q的运动速度与点P的运动速度相等，当t=2时，三角形BPD与三角形CQP是否全等，请说明理由；（3）若点Q的运动速度与点P的运动速度不相等，请求出点Q的运动速度是多少时，能够使三角形BPD与三角形CQP全等？	1
1195	如图所示，已知△ABC∽△ADE，AE=50cm，EC=30cm，BC=56.8cm，∠A=45°，∠ACB=40°，求（1）∠AED和∠ADE的度数；（2）DE的长．	1
1196	如图，点B在直线MN上，三角板的直角顶点与点B重合，∠NBD：∠DBE：∠EBM=2：3：4，（1）求∠NBD的度数；（2）将三角板绕点B转动，当∠EBC=80°时，射线BA平分∠DBM．	0
1197	（2012春?利川市期末）几何证明．如图，在△ABC中，CD是三角形AB边上的中线，AE∥CD，AE=CD，连接CE和DE，DE交AC于F，求证：四边形BCED是平行四边形．	0
1198	（2016秋?滦南县期中）从三角形（不是等腰三角形）一个顶点引出一条射线与对边相交，顶点与交点之间的线段把这个三角形分割成两个小三角形，如果分得的两个小三角形中一个为等腰三角形，另一个与原三角形相似，我们把这条线段叫做这个三角形的完美分割线．（1）如图①，在△ABC中，CD为角平分线，∠A=40°，∠B=60°，求证：CD是△ABC的完美分割线；（2）如图②，在△ABC中，AC=2，BC=?2，CD是△ABC的完美分割线，且△ACD是以CD为底边的等腰三角形，求完美分割线CD的长．	1
1199	（2018秋?汉阳区期中）（1）如果两个三角形两边和其中一边所对的角相等，则两个三角形全等，这是一个假命题，请画图举例说明；（2）如图，在△ABC和△DEF中，AB=ED，BC=DF，∠BAC=∠DEF=120°，求证：△ABC≌△EDF．	1
1200	（2016春?吉安校级月考）如图，在△ABC中，AB=30cm，BC=35cm，∠B=60°，有一动点M自A向B以1cm/s的速度运动，动点N自B向C以2cm/s的速度运动，若M，N同时分别从A，B出发．（1）请你推算一下出发几秒后，△BMN为等边三角形？（2）出发几秒后，△BMN为直角三角形？通过推算，你有什么结论？	1
1201	在△ABC中，AB=AC，D是BC的中点，DE⊥AB，DF⊥AC，垂足分别是E，F（1）试判断四边形AFDE的形状并加以证明说明；（2）只添加一个条件，使四边形EDFA是正方形，并说明理由．	1
1202	（2013?盱眙县校级模拟）如图，已知△ABC中，D、E、F分别是各边的中点，AF平分∠BAC．（1）试证明四边形ADFE是菱形．（2）△ABC满足什么条件时，四边形ADFE是正方形．	1
1203	（2019春?江门期末）如图，ABCD是平行四边形，延长AB到E，延长CD到F，使BE=DF，连接EF分别交BC、AD于点G、H，求证：EG=FH．	1
1204	（2018秋?泰兴市校级月考）已知：如图，∠BCA=∠DAC，AD=BC．求证：△ABC≌△CDA．	1
1205	（2009春?重庆校级期末）已知：如图Rt△ABC∽Rt△BDC，若AB=3，AC=4．（1）求BD、CD的长；（2）过B作BE⊥DC于E，求BE的长．	1
1206	已知AB∥CD，AD∥BC，AC恰好是∠BAD的平分线，AE平分∠BAC交BC于E，AF平分∠CAD交CD于F，连EF，CG平分∠DCH，若∠EAC和∠AEF互余，求证：EF∥CG．	0
1207	在△ABC中，∠BAC=90°，AC=5cm，AD是高，AE是斜边上的中线，且DC=1/2AC，求∠B的度数及AE的长．	1
1208	（2019春?武昌区期中）如图，在?ABCD中，点E、F在对角线BD上，且BE=DF连AE、AF、CE、CF，请你判断四边形AECF的形状，并证明你的结论．	1
1209	（2018?龙岩模拟）如图，∠ACB=90°，点E是AB边的中点．点F恰是点E关于AC所在直线的对称点．（Ⅰ）证明：四边形CFAE为菱形；（Ⅱ）连接EF交AC于点O．若BC=2?6，求线段OF的长．	1
1210	（2017秋?临清市期末）如图，在△ABC中，AB=8cm，BC=16cm，点P从点A开始沿边AB向点B以2cm/s的速度移动，点Q从点B开始沿边BC向点C以4cm/s的速度移动，如果点P、Q分别从点A、B同时出发，经几秒钟△PBQ与△ABC相似？试说明理由．	1
1211	（2012秋?青山区期中）如图，AC和BD相交于点O，且AB∥DC，OA=OB，求证：△COD是等腰三角形．	1
1212	（2016秋?甘州区校级月考）已知：如图，等边△ABC的边长是6cm．（1）求等边△ABC的高．（2）求△ABC的面积．	1
1213	（2015?闸北区模拟）如图，在Rt△ABC中，∠BAC=90°，AD=CD，点E是边AC的中点，连接DE，DE的延长线与边BC相交于点F，AG∥BC，交DE于点G，连接AF、CG．（1）求证：AF=BF；（2）如果AB=AC，求证：四边形AFCG是正方形．	1
1214	（2019春?锦江区校级期中）如图，已知AB∥CD，点M，N分别是AB，CD上两点，点G在AB，CD之间．（1）求证：∠AMG+∠CNG=∠MGN；（2）如图②，点E是AB上方一点，MF平分∠AME，若点G恰好在MF的反向延长线上，且NE平分∠CNG，2∠E+∠G=90°，求∠AME的度数；（3）如图③，若点P是（2）中的EM上一动点，PQ平分∠MPQ．NH平分∠PNC，交AB于点H，PJ∥NH，直接写出∠JPQ的度数．	0
1215	（2019春?郁南县期末）如图，AD是△ABC的中线，AE∥BC，BE交AD于点F，且AF=DF．（1）求证：△AFE≌△DFB；（2）求证：四边形ADCE是平行四边形；（3）当AB、AC之间满足什么条件时，四边形ADCE是矩形．	1
1216	（2013?山西模拟）如图，∠C=90°，DE垂直平分BC，AF=CE．（1）请你判断四边形AFEC的形状，并说明理由；（2）猜想：∠A的大小为多少时，四边形AFEC为菱形？（3）你认为四边形ACEF可能为正方形吗？	0
1217	（2018春?平昌县期末）在讲完全等三角形后，数学老师王老师布置了一道数学题：如图所示，已知△ABC≌△ADE，其中∠CAE=40°，∠C=50°，则DE与AC有何位置关系？请说明理由．	1
1218	（2017秋?惠安县期中）如图，AB∥DC，AB=DC，AE=CF，求证：△ABF≌△CDE．	1
1219	（2017秋?太仓市校级期中）在等边△ABC中，点D，E分别在边BC、AC上，若CD=2，过点D作DE∥AB，过点E作EF⊥DE，交BC的延长线于点F，求EF的长．	1
1220	如图，△ABC≌△ADE，∠E=∠DAB，找出图中平行的两条线段，并说明理由．	1
1221	一动点P在底边长为8cm，腰长为5cm的等腰△ABC的底边BC上从B向C以0.25cm/s的速度运动，当点P运动到PA与腰垂直的位置时，点P运动的时间为多少秒？	1
1222	（2017秋?东海县校级期中）如图，在△ABC中，AB=AC，∠A=36°，BD、CE分别是∠ABC、∠BCD的角平分线，（1）求∠DEC的度数．（2）直接写出图中所有的等腰三角形．	1
1223	如图，在△ABC中，∠ACB=90°，∠ACD=∠B，求证：CD⊥AB．	1
1224	（2017秋?翁牛特旗期末）如图所示，CD=CA，∠1=∠2，EC=BC，求证：△ABC≌△DEC．	1
1225	（2019春?广陵区校级月考）正方形ABCD边长为4，M、N分别是BC、CD上的两个动点，当M点在BC上运动时，保持AM和MN垂直，（1）证明：Rt△ABM∽Rt△MCN；（2）当M点运动到什么位置时Rt△ABM∽Rt△AMN，并请说明理由．	1
1226	如图，（1）∠AOC=∠AOB+∠BOC=∠AOD-∠COD；（2）∠AOB=∠AOC-∠BOC=∠AOD-∠COD．	0
1227	如图，在△ABC中，CD⊥AB于D，DE⊥AC于E，DF⊥BC于F，求证：△CEF∽△CBA．	1
1228	如图，在矩形ABCD中，AB=5cm，BC=7cm，点E从点A出发，沿AB方向以1cm/s的速度向点B移动，同时，点F从点B出发，沿BC方向以2cm/s的速度向点C移动，当点F到达点C时，两点同时停止运动，设运动时间为t秒．（1）当t为何值时，△BEF的面积为5cm^2？（2）当t为何值时，△BEF与△ABD相似？	1
1229	（2019?建邺区校级二模）如图，在菱形ABCD中，∠ABC=60°，E是CD边上一点，作等边△BEF，连接AF．（1）求证：CE=AF；（2）EF与AD交于点P，∠DPE=48°，求∠CBE的度数．	1
1230	如图，△ABC是等边三角形，过AB上的一点D作DF∥BC，交AC于F，在FD的延长线上取点E，使DE=DB，连接AE、CD．证明：△AFE≌△DAC．	1
1231	如图，四边形ABCD是矩形，DE∥AC且交BC的延长线于点E，判断△DBE的形状，并证明你的结论．	0
1232	（2017秋?雨花台区期末）如图，已知AD?AC=AB?AE．求证：△ADE∽△ABC．	1
1233	（2017秋?霸州市期末）如图，△ABC中，AB=AC，∠A=36°，AC的垂直平分线交AB于E，D为垂足，连接EC．（1）求∠BEC的度数．（2）若AE=5，求BC的长．	1
1234	如图，已知D、E分别在△ABC的边AB、AC上，D为AB的中点，AE：EC=2：1，△ADE∽△ACB，且∠ADE=∠C，求DE/BC的值．	1
1235	已知△ABC，且△ABD，△ACE，△BCF都是等边三角形．（1）求证：四边形ADFE是平行四边形；（2）当△ABC满足∠BAC=150°时，四边形ADFE是矩形；（3）当△ABC满足AB=AC且∠BAC=150°时，四边形ADFE是正方形．	1
1236	?（2019秋?汉滨区校级月考）如图，△ABC中，BD=EC，AB=AC，∠B=∠C，求证：△ABE≌△ACD	1
1237	（2015秋?仪征市月考）两个相似三角形的一对对应边的长分别是35cm和14cm，它们的周长相差60cm，求这两个三角形的周长．	1
1238	如图，△ABC≌△ADE，点B的对应点是D点，若∠CAD=140°，∠BAE=82°，求∠BAC的度数．	1
1239	如图，四边形ABCD中，AD=BC，AB=DC，求证：△ABC≌△CDA．	1
1240	（2012秋?南海区期末）如图，长度不等的两根牙签AC、BD的中点O重合，问顺次连接各端点A、B、C、D所得四边形是什么特殊四边形？为什么？请补充完成下面的解答过程．解：所得四边形ABCD为平行四边形理由如下：因为O为AC、BD的中点所以OA=OC，OB=OD所以四边形ABCD为平行四边形根据是对角线互相平分的四边形是平行四边形． 	0
1241	（2016秋?和平区期中）如图，已知△ABC和△BDE都是等边三角形，求证：AE=CD．	1
1242	（2018秋?龙华区校级期末）如图1，点O在直线MN上，∠AOB=90°，OC平分∠MOB．（1）若∠AOC=30°20′，则∠BOC=59°40′，∠AOM=29°20′，∠BON=60°40′；（2）若∠AOC=α，则∠BON=2α（用含有α的式子表示）；（3）将∠AOB绕着点O顺时针转到图2的位置，其他条件不变，若∠AOC=α（α为钝角），求∠BON的度数（用含α的式子表示）．	0
1243	（2018?雁塔区校级二模）如图，在四边形ABCD中，点E在AD上，其中∠BAE=∠BCE=∠ACD=90°，且BC=CE，求证：△ABC≌△DEC．	1
1244	如图所示，△ABC∽△ACD，且AD=5，BD=4，求△ACD与△ABC的相似比．	1
1245	（2017?抚顺模拟）如图，在4×3的正方形方格中，△ABC和△DEF的顶点都在边长为1的小正方形的顶点上．（1）填空：∠ABC=135°，BC=2?2；（2）判断△ABC与△DEC是否相似，并证明你的结论．	1
1246	（2018春?灌云县期中）如图，在菱形ABCD中，AB=2，∠DAB=60°，点E是AD边的中点．点M是AB边上一动点（不与点A重合），延长ME交射线CD于点N，连接MD、AN．（1）求证：四边形AMDN是平行四边形；（2）填空：①当AM的值为1时，四边形AMDN是矩形；②当AM的值为2时，四边形AMDN是菱形．③四边形AMDN能为正方形吗？能，请你写出AM的值，并给出证明；不能，请说明理由．	1
1247	（2018春?思明区校级期中）如图，△ABC和△BDE都是等边三角形，点E、F分别为AB、BC边的中点，求证：四边形BDEF为菱形．	1
1248	（2019?梧州一模）已知：点D是△ABC边BC上的中点，DE⊥AC，DF⊥AB，垂足分别是点E、F．（1）若∠B=∠C，BF=CE，求证：△BFD≌△CED．（2）若∠B+∠C=90°，求证：四边形AEDF是矩形．	1
1249	满足下列条件的四边形是不是正方形？为什么？（1）对角线互相垂直且相等的平行四边形；（2）对角线互相垂直的矩形；（3）对角线相等的菱形；（4）对角线互相垂直平分且相等的四边形．	0
1250	（2018春?江岸区期中）四边形ABCD为菱形，点E在边AD上，点F在边CD上．（1）若AE=CF，求证：EB=BF；（2）若AD=4，DE=CF，且△EFB为等边三角形，求四边形DEBF的面积；（3）若∠DAB=60°，点H在边BC上，且BH=HC=2．若∠DFA=2∠HAB，直接写出CF的长．	1
1251	（2019春?怀宁县期末）如图，已知点A．D，B在同一直线上，∠1=∠2，∠3=∠E，试判断DE、BC有怎样的位置关系，并说明理由．	0
1252	（2016?聊城模拟）如图，在△ABC中，AB=AC，D为BC边的中点，以AB、BD为邻边作?ABDE，连接AD，EC．求证：四边形ADCE是矩形．	0
1253	（2018秋?石景山区期末）如图，△ABC中，AB=AC，AD是BC边上的中线，CE⊥AB于点E．求证：∠CAD=∠BCE．	1
1254	（2011春?开县校级月考）如图，四边形ABCD的对角线AC、BD相交于点O，△ABC≌△DCB．求证：（1）OC=OB????? （2）AD∥BC．	1
1255	（2018秋?房山区校级月考）如图，已知AB、CD交于点O，AO=4，BO=2，CO=6，OD=3，问△AOD与△COB相似吗？为什么？	1
1256	（2015?滨江区一模）如图，在四边形ABCD中，AD∥BC，AB=AC，BE=CE=AD．（1）求证：四边形ECDA是矩形；（2）当△ABC是什么类型的三角形时，四边形ECDA是正方形？请说明理由．	0
1257	（2013?滕州市校级模拟）如图，在等腰梯形ABCD中，∠B=60°，且AB=AD=CD，请你将等腰梯形分成3个三角形，使得其中有两个是相似三角形，且相似比不为1．现在请你参考示意图，另外再给出三种分割方法（注：在两个相似三角形中标明必要的角度．）	1
1258	（2017?绥化模拟）如图，已知矩形ABCD，AB＝?3，BC＝3，在BC上取两点E，F（E在F左边），以EF为边作等边三角形PEF，使顶点P在AD上，PE，PF分别交AC于点G，H．（1）求△PEF的边长；（2）求证：PG/GH＝EG/GC；（3）若△PEF的边EF在线段BC上移动．试猜想：PH与BE有何数量关系？并证明你猜想的结论．	1
1259	如图，点E是正方形ABCD对角线BD上的一个动点，以CE为等腰直角三角形的腰作等腰直角△ECF（其中∠ECF=90°），联结DF，点E在BD上移动的过程中（与点B、D不重合），∠CDF的大小是否会变化？请说明理由．	1
1260	如图，△ABC是等边三角形，点D，E分别为AB、AC的中点，延长BC至点F，使CF=1/2BC，连接CD和EF，求证：四边形DEFC是平行四边形．	1
1261	（2017春?淅川县期末）如图，已知△ABC≌△DEF，∠A=32°，∠B=48°，BF=3，求∠DFE的度数和EC的长．	1
1262	一位顾客在商店里挑选方台布时，他用了一种方法检验台布是否真的是正方形：拉起台布的一组对角，看是否对齐，（如图）：在拉起另一组对角，看是否对齐，你认为这位顾客的检验方法正确吗？请说明理由．	0
1263	（2018秋?曲阜市校级期中）已知：如图等边△ABC，D是AC的中点，且CE=CD，DF⊥BE．（1）求证：BF=EF．（2）若DE=5cm，求DF的长．	1
1264	如图，正方形ABCD及EFGC的面积分别是10和5，求长方形AHGD留下阴影部分的周长和面积．	0
1265	（2017春?庆云县期末）如图，已知AB∥DE，AB=DE，AF=DC，求证：四边形BCEF是平行四边形．	0
1266	（2016秋?成华区期末）已知将一副三角板（直角三角板OAB和直角板OCD，∠AOB=90°，∠ABO=45°，∠CDO=90°，∠COD=30°）（1）如图1摆放，点O、A、C在一条直线上，∠BOD的度数是60°；（2）如图2，变化摆放位置将直角三角板COD绕点O逆时针方向转动，若要OB恰好平分∠COD，则∠AOC的度数是75°；（3）如图3，当三角板OCD摆放在∠AOB内部时，作射线OM平分∠AOC．射线ON平分∠BOD，如果三角板OCD在∠AOB内绕点O任意转动，∠MON的度数是否发生变化？如果不变，求其值；如果变化，说明理由．	0
1267	如图，点O是直线AB上的一点，OC是∠AOD的平分线，已知∠BOD的余角等于∠AOC的1/3，求∠BOD的邻补角的度数．	0
1268	（2017春?文登区期中）如图，AD是直角三角形ABC斜边上的中线，AE⊥AD交CB延长线于E，则图中一定相似的三角形是C说明理由．A．△AED与△ACB????????????B．△AEB与△ACDC．△BAE与△ACE??????????D．△AEC与△DAC．	1
1269	（2013春?相城区期末）如图，将直角△ABC的直角顶点C置于直线l上，且过A、B两点分别作直线l的垂线，垂足分别为D、E，请你添加一个条件，使存在全等三角形，并说明它们全等的理由；所加条件为：直线l过AB的中点；你得到的一对全等三角形是：△ADF≌△BEF；理由是？	1
1270	（2019春?西城区校级期中）如图，平行四边形ABCD的对角线AC、BD交于点O，E、F是线段AC上的两点，并且AE=CF．求证：DE∥BF．	1
1271	（2019春?阳谷县期中）如图，取一张长方形纸片，按下列方法折纸，求∠2的度数．	0
1272	（2019?平房区三模）已知：如图，在平行四边形ABCD中，∠BAD的平分线交BC于点E，过点D作AE的垂线交AE于点G，交AB延长线于点F，连接EF，ED（1）求证：EF=ED；（2）若∠ABC=60°，AD=6，CE=2，求EF的长．	1
1273	（2019?南京模拟）如图，?ABCD中，点E、F分别在AB、CD上，且BE=DF，EF与AC相交于点P．求证：点P是?ABCD对角线的交点．	1
1274	（1）如图1，将两个正三角形的一个顶点重合放置，若∠BOC=20°，则∠AOD=100°；（2）如图1，若∠BOC=x°，则∠AOD+∠BOC=120°；（3）如图2，将三个正三角形的一个顶点重合放置，∠AOE，∠COB，∠FOD的和是定值吗？如果是求出它，如果不是说明理由．	1
1275	已知∠AOC与∠BOD都是直角，∠BOC=51°，画出示意图并解答下列问题．（1）求∠AOB和∠COD的度数．（2）∠AOB和∠COD有何大小关系？（3）∠AOD和∠BOC在数量上有何关系？	0
1276	（2018秋?九龙坡区校级月考）如图，菱形ABCD中，∠ABC=120°，E是BC延长线上一点，连接DE，以DE为边向外作等边△DEF，连接AF，交菱形对角线BD的延长线于点P．（1）若AB=4，CF=6，求CE；（2）求证：BC=CF-2DP．	1
1277	（2018春?宁晋县期中）如图，在菱形ABCD中，点E在BC上，且AE=AD，∠EAD=2∠BAE，求∠BAE的度数．	0
1278	（2014秋?宜兴市校级期末）如图，正方形ABCD的边长为4，正方形ECFG的边长为8，求阴影部分的面积和周长，（结果保留根号）	0
1279	（2015春?崆峒区校级月考）已知：点D、E、F分别是△ABC各边中点．求证：四边形ADEF是平行四边形．	1
1280	（2019春?淮安期末）如图，已知△ABC中，AD是边BC上的中线，过点A作AE∥BC，过点D作DE∥AB，DE与AC、AE分别交于点O、点E，联结EC．（1）求证：四边形ADCE是平行四边形；（2）当∠BAC=90°时，求证：四边形ADCE是菱形．	0
1281	（2019秋?长春期中）如图，在△ABC中，AB=AC，AD是边BC的中线，过点D作DE⊥AC于点E．若∠BAC=72°．求∠ADE的度数．	1
1282	（2019春?南关区校级月考）如图，在四边形ABCD中，点G在BC的延长线上，CE平分∠BCD，CF平分∠GCD，过点D作DE⊥CE于点E，DF⊥CF于点F．（1）求证：四边形DECF是矩形；（2）添加一个条件DE=CE（答案不唯一），使四边形DECF是正方形（不用证明）	1
1283	（2018秋?沙坪坝区校级月考）菱形ABCD中，∠ABC=60°，点E在AD上，连接BE，点F、H在BE上，△AFH为等边三角形．（1）如图1，若CE⊥AD，BE=?63，求菱形ABCD的面积；（2）如图2，点G在AC上，连接FG，HC，若FG∥AH，HC=2AH，求证：AG=GC．	1
1284	（2016春?盐城校级月考）已知，如图，AB/BD=BC/BE=CA/ED，那么△ABD与△BCE相似吗？为什么？	1
1285	（2016春?灵石县期末）如图，已知A，F，E，C在同一直线上，AB∥CD，∠ABE=∠CDF，AF=CE．（1）写出图中全等的三角形；（2）选择其中一对，说明理由．	1
1286	（2017?泊头市校级模拟）如图，△ABC中，AD平分∠BAC，EG∥AD，找出图中的等腰三角形，并给出证明．	1
1287	（2019秋?越秀区校级月考）如图，矩形ABCD中，AD=8cm，AB=6cm，O为BD的中点，点P是线段AD上的点，PO的延长线交BC于Q，（1）求证：OP=OQ；（2）当AP多长时，四边形PBQD时菱形？请说明理由．	1
1288	（2018春?泰山区期末）已知：矩形ABCD中，E，F分别是AD、BC的中点，CE、AF分别交BD于G，H两点．求证：EG=FH．	1
1289	（2018秋?丹东期末）如图，在?ABCD，点O是边BC的中点，连接DO并延长，交AB的延长线于点E，连接BD、EC．（1）求证：四边形BECD是平行四边形；（2）若∠BOD=100°，则当∠A=50°时，四边形BECD是矩形．	1
1290	（2017?商水县二模）如图，AB是半圆O的直径，AB=a，C是半圆上一点，弦AD平分∠BAC，DE⊥AB于E，DF⊥AC于F，连接CD，DB，OD．（1）求证：△CDF≌△BDE；（2）当AD=?3a2时，四边形AODC是菱形；（3）当AD=?22a时，四边形AEDF是正方形．	1
1291	如图，在△ABCC中，∠ACB=90°，CD⊥AB，AF是角平分线，交CD于点E．求证：∠1=∠2．	1
1292	在等腰△ABC中，AC=BC，∠C=100°，点P在△ABC的外部，并且PC=BC，求∠APB的度数．	1
1293	（2013?蒙城县校级模拟）如图所示，在矩形ABCD中，AB=10cm，AD=20cm，两只小虫P和Q同时分别从A，B出发沿AB，BC向终点B，C方向前进，小虫P每秒走1cm，小虫Q每秒走2cm，请问它们同时出发多少秒时，以P、B、Q为顶点的三角形与以A、C、D为顶点的三角形相似？	1
1294	如图，在△ABC中，AB=AC=BC，高AD=h，求AB．	1
1295	△ABC中，AB=AC，AB的垂直平分线与AC所成锐角为40°，求此等腰三角形的顶角的度数．	1
1296	（2018春?徐州期末）填空并完成以下证明：已知，如图，∠1=∠ACB，∠2=∠3，FH⊥AB于H，求证：CD⊥AB．	0
1297	（2019春?崇川区校级期中）如图，在矩形ABCD中，E是AD上一点，PQ垂直平分BE，分别交AD、BE、BC于点P、O、Q，连接BP、EQ．（1）求证：四边形BPEQ是菱形；（2）若AB=6，F为AB的中点，OF+OB=9，求PE的长．	0
1298	如图，已知△ABC≌△DEC，B、C、D三点在同一直线上，∠B=60°，求∠1的度数．	1
1299	（2018秋?雅安期末）如图，∠AOB=80°，OP平分∠BOC，OQ平分∠AOC，求∠POQ的度数．	0
1300	已知在△ABC中，AB=5，AC=3，BC=4，点D是射线BC上的一点（不与端点B重合），连结AD，如果△ACD与△ABC相似，求BD的长．	1
1301	如图，已知直线a与直线b被直线l所截，若∠1=∠2，你能利用所学知识来说明a∥b吗？	0
1302	（2019春?南充期末）如图，AB与CD交于点O，∠1=90°，EF⊥AB于点E，与AD交于点F，∠2=∠C，求证：AD∥BC．	0
1303	如图，在正方形ABCD中，点E在边CD上，且DE=2EC，点F在边BC上（1）若BF=7/2FC，试证明△AEF是直角三角形，并求tan∠EAF的值（2）若△ABF与△CEF相似，试求这时△AEF与正方形面积的比值．	1
1304	（2019?安徽）如图，点E在?ABCD内部，AF∥BE，DF∥CE．（1）求证：△BCE≌△ADF；（2）设?ABCD的面积为S，四边形AEDF的面积为T，求S/T的值．	1
1305	（2018秋?灌云县期末）如图，已知D是△ABC的边BC上的一点，CD=AB，（1）若∠BDA=∠BAD，∠B=60°，求∠C的大小；（2）若AE既是△ABD的高又是角平分线，∠B=54°，求∠C的大小．	1
1306	（2019春?沙坪坝区校级月考）如图，在△ABC中，AC=CB，∠ACB=90°，在AB上取点F，过A作AB的垂线，使得AD=BF，连接BD，CD、CF，CE是∠ACB的角平分线，交BD于点M，交AB于点E．（1）若AC=6?2，AF=4．求BD的长：（2）求证：2CM=AF	1
1307		0
1308	（2014春?高安市期中）如图，在四边形ABCD中，AD∥BC，∠B=90°，AB=8，AD=24，BC=32，点P从A点出发，以1cm/s的速度向D运动，点Q从C点同时出发，以3cm/s的速度向B运动，规定其中一个动点到达端点时，另一个动点，也随之停止运动．（1）从运动开始，两点运动多长时间时，PQ=CD？（2）从运动开始，是否存在某个时间，使得四边形ABQP恰好为正方形？若存在，求出运动的时间；若不存在，说明理由．	1
1309	（2019春?秦安县期末）如图，在?ABCD中，点E，F分别在AD，BC边上，且EF垂直平分对角线AC，垂足为O．求证：四边形AECF为菱形．	0
1310	（2016秋?平邑县期末）如图，在△ABC中，AB=AC，点D、E分别在BC、AB上，且∠BDE=∠CAD．求证：△ADE∽△ABD．	1
1311	（2019秋?呼兰区校级月考）如图，在平行四边形ABCD中，AB≠BC，AC是对角线，AE是∠BAD的平分线，交边DC的延长线于点F．（1）证明：CE=CF；（2）若∠B=60°，BC=2AB，写出图中长度等于2CF的所有线段．	0
1312	（2017秋?黄石期末）一副三角板ABC、DEF，如图（1）放置，（∠D=30°、∠BAC=45°）（1）求∠DBA的度数．（2）若三角板DBE绕B点逆时针旋转，（如图2）在旋转过程中BM、BN分别平分∠DBA、∠EBC，则∠MBN如何变化？（3）若三角板BDE绕B点逆时针旋转到如图（3）时，其它条件不变，则（2）的结论是否变化？	0
1313	如图，在△ABC中，AB=AC，AD⊥BC于点D，BE⊥AC于点E，AD与BE交于点H，且AE=BE．AH与2BD相等吗？请说明理由．	1
1314	（2015秋?盐都区期中）如图，△ABD≌△EBC，AB=2cm，BC=5cm（1）求DE的长；（2）若A、B、C在一条直线上，则DB与AC垂直吗？为什么？	1
1315	如图，∠AOB=130°，OE平分∠BOC，OF平分∠AOC．（1）求∠EOF的度数；（2）若∠COF=20°，则∠BOE是多少度？	0
1316	（2019春?福州期末）如图：O为直线AB上一点，∠AOC＝1/3∠BOC，OC是∠AOD的平分线．求：∠COD的度数．	0
1317	（2017秋?黄州区校级期中）如图，已知△ABF≌△DEC，且AC=DF，说明△ABC≌△DEF的理由．	1
1318	（2019?朝阳区模拟）如图，四边形ABCD中，AB∥DC，∠B=90°，F为DC上一点，且FC=AB，E为AD上一点，EC交AF于点G．（1）求证：四边形ABCF是矩形；（2）若ED=EC，求证：EA=EG．	1
1319	已知∠AOB=100°，OC为一条射线，OD平分∠AOC，OE平分∠BOC．（1）如图①，OC在∠AOB内部，且∠AOC=40°，求∠DOE的度数；（2）在①中，若∠AOC=a，其余条件不变，求∠DOE的度数；（3）如图②，OC在∠AOB外部，OD平分∠AOC，OE平分∠BOC，你能求出∠DOE的度数吗？若能，请求出∠DOE的度数，若不能，请说明理由．	0
